customer_id,trans_date,tran_amount,response,month,year,day,month_year,Segment
CS4879,2013-04-07,54,0,4,2013,7,2013-04,High Value
CS3805,2014-01-24,81,0,1,2014,24,2014-01,High Value
CS2716,2014-09-01,42,0,9,2014,1,2014-09,High Value
CS2857,2014-10-31,56,0,10,2014,31,2014-10,High Value
CS2528,2012-07-21,45,0,7,2012,21,2012-07,High Value
CS5613,2012-12-27,49,0,12,2012,27,2012-12,High Value
CS2584,2015-01-13,84,0,1,2015,13,2015-01,High Value
CS1925,2015-02-23,87,0,2,2015,23,2015-02,High Value
CS4206,2012-09-16,39,0,9,2012,16,2012-09,High Value
CS1928,2011-11-06,98,0,11,2011,6,2011-11,Medium Value
CS5802,2015-02-04,79,0,2,2015,4,2015-02,High Value
CS4941,2013-04-29,90,0,4,2013,29,2013-04,High Value
CS3417,2013-08-28,60,0,8,2013,28,2013-08,High Value
CS5909,2013-12-06,80,0,12,2013,6,2013-12,High Value
CS1748,2012-05-31,105,0,5,2012,31,2012-05,High Value
CS5722,2014-12-14,83,0,12,2014,14,2014-12,High Value
CS1636,2011-08-16,66,0,8,2011,16,2011-08,High Value
CS2712,2014-10-14,100,0,10,2014,14,2014-10,High Value
CS4283,2013-05-22,75,0,5,2013,22,2013-05,High Value
CS1619,2013-04-02,73,1,4,2013,2,2013-04,High Value
CS4528,2013-12-19,84,0,12,2013,19,2013-12,Medium Value
CS1696,2014-03-31,100,1,3,2014,31,2014-03,High Value
CS2005,2012-01-05,43,0,1,2012,5,2012-01,High Value
CS3470,2014-11-25,77,0,11,2014,25,2014-11,High Value
CS5548,2014-02-20,105,0,2,2014,20,2014-02,Medium Value
CS1415,2014-01-25,78,0,1,2014,25,2014-01,High Value
CS3500,2012-10-16,38,0,10,2012,16,2012-10,High Value
CS1542,2011-12-10,62,0,12,2011,10,2011-12,High Value
CS5409,2014-09-07,70,0,9,2014,7,2014-09,High Value
CS5375,2012-12-12,37,1,12,2012,12,2012-12,High Value
CS4960,2012-07-30,98,0,7,2012,30,2012-07,High Value
CS2447,2014-08-13,80,0,8,2014,13,2014-08,High Value
CS1396,2014-12-06,39,0,12,2014,6,2014-12,High Value
CS5624,2013-03-14,104,0,3,2013,14,2013-03,High Value
CS2176,2014-09-18,101,0,9,2014,18,2014-09,High Value
CS5506,2014-01-27,99,0,1,2014,27,2014-01,Medium Value
CS5516,2011-12-14,91,0,12,2011,14,2011-12,High Value
CS2335,2012-10-02,43,0,10,2012,2,2012-10,High Value
CS3571,2013-11-16,86,0,11,2013,16,2013-11,High Value
CS2198,2013-11-19,36,0,11,2013,19,2013-11,High Value
CS3691,2012-07-15,74,0,7,2012,15,2012-07,High Value
CS2507,2012-12-22,75,0,12,2012,22,2012-12,High Value
CS5643,2012-07-18,92,0,7,2012,18,2012-07,High Value
CS3042,2011-08-20,42,0,8,2011,20,2011-08,Medium Value
CS4424,2014-05-11,52,0,5,2014,11,2014-05,High Value
CS5160,2013-10-01,43,1,10,2013,1,2013-10,High Value
CS2873,2013-08-27,73,0,8,2013,27,2013-08,High Value
CS4104,2014-03-30,39,0,3,2014,30,2014-03,High Value
CS5053,2012-11-24,64,0,11,2012,24,2012-11,High Value
CS1294,2011-07-21,59,0,7,2011,21,2011-07,High Value
CS4835,2011-07-09,40,0,7,2011,9,2011-07,Medium Value
CS4022,2014-11-30,104,0,11,2014,30,2014-11,High Value
CS2290,2011-11-13,98,0,11,2011,13,2011-11,High Value
CS4428,2014-01-13,39,0,1,2014,13,2014-01,High Value
CS2134,2014-10-19,41,0,10,2014,19,2014-10,High Value
CS3751,2014-07-16,92,0,7,2014,16,2014-07,High Value
CS6084,2014-06-11,64,0,6,2014,11,2014-06,Medium Value
CS1787,2011-10-02,46,0,10,2011,2,2011-10,High Value
CS5052,2013-06-26,50,0,6,2013,26,2013-06,High Value
CS5671,2012-11-05,90,0,11,2012,5,2012-11,High Value
CS2622,2013-05-13,101,0,5,2013,13,2013-05,High Value
CS1863,2013-01-02,87,0,1,2013,2,2013-01,High Value
CS3607,2013-03-26,96,0,3,2013,26,2013-03,High Value
CS5920,2011-05-18,90,0,5,2011,18,2011-05,High Value
CS4070,2012-08-21,95,0,8,2012,21,2012-08,High Value
CS2848,2013-09-09,78,0,9,2013,9,2013-09,High Value
CS5156,2011-11-01,68,0,11,2011,1,2011-11,High Value
CS4723,2013-02-15,96,0,2,2013,15,2013-02,High Value
CS4544,2012-03-09,99,0,3,2012,9,2012-03,High Value
CS5697,2011-06-17,42,0,6,2011,17,2011-06,High Value
CS5063,2012-10-13,73,0,10,2012,13,2012-10,High Value
CS4614,2013-07-16,41,0,7,2013,16,2013-07,High Value
CS4988,2011-08-07,72,1,8,2011,7,2011-08,High Value
CS1627,2014-03-10,53,0,3,2014,10,2014-03,High Value
CS6070,2011-08-29,102,0,8,2011,29,2011-08,High Value
CS3613,2013-06-01,44,0,6,2013,1,2013-06,High Value
CS3890,2012-04-23,76,0,4,2012,23,2012-04,High Value
CS2996,2012-07-28,99,1,7,2012,28,2012-07,High Value
CS4527,2012-08-08,91,0,8,2012,8,2012-08,High Value
CS5137,2012-04-15,36,0,4,2012,15,2012-04,High Value
CS2585,2014-03-19,104,0,3,2014,19,2014-03,High Value
CS5072,2011-07-31,97,0,7,2011,31,2011-07,High Value
CS1865,2014-06-24,97,1,6,2014,24,2014-06,High Value
CS4537,2014-06-11,105,0,6,2014,11,2014-06,High Value
CS3429,2014-05-09,93,1,5,2014,9,2014-05,High Value
CS3606,2014-10-02,95,0,10,2014,2,2014-10,High Value
CS3711,2013-08-14,54,0,8,2013,14,2013-08,High Value
CS2419,2013-08-25,59,0,8,2013,25,2013-08,High Value
CS4891,2013-12-25,52,0,12,2013,25,2013-12,High Value
CS4988,2011-12-11,41,1,12,2011,11,2011-12,High Value
CS5236,2013-11-09,62,0,11,2013,9,2013-11,High Value
CS4472,2011-08-06,86,1,8,2011,6,2011-08,High Value
CS3377,2013-11-05,72,0,11,2013,5,2013-11,High Value
CS3317,2012-05-17,77,0,5,2012,17,2012-05,Medium Value
CS5917,2014-01-04,68,1,1,2014,4,2014-01,High Value
CS2428,2012-07-08,93,0,7,2012,8,2012-07,High Value
CS3582,2014-05-08,99,0,5,2014,8,2014-05,High Value
CS5312,2013-11-13,53,0,11,2013,13,2013-11,High Value
CS4181,2011-09-02,81,0,9,2011,2,2011-09,High Value
CS5399,2012-02-21,43,0,2,2012,21,2012-02,High Value
CS4595,2013-02-19,89,0,2,2013,19,2013-02,High Value
CS5236,2013-07-03,76,0,7,2013,3,2013-07,High Value
CS3362,2012-08-31,77,1,8,2012,31,2012-08,High Value
CS2713,2012-10-06,75,0,10,2012,6,2012-10,High Value
CS2453,2012-07-07,104,0,7,2012,7,2012-07,High Value
CS3707,2014-10-18,39,0,10,2014,18,2014-10,High Value
CS3918,2013-05-29,38,0,5,2013,29,2013-05,High Value
CS3584,2014-09-25,46,0,9,2014,25,2014-09,High Value
CS4832,2014-12-30,43,0,12,2014,30,2014-12,High Value
CS2433,2015-01-06,70,0,1,2015,6,2015-01,High Value
CS3452,2014-06-07,90,0,6,2014,7,2014-06,High Value
CS5685,2013-05-28,59,0,5,2013,28,2013-05,High Value
CS5061,2015-02-19,71,0,2,2015,19,2015-02,High Value
CS5165,2012-05-30,72,0,5,2012,30,2012-05,High Value
CS3579,2013-06-17,43,0,6,2013,17,2013-06,High Value
CS4308,2013-10-14,52,0,10,2013,14,2013-10,High Value
CS6019,2012-01-14,75,1,1,2012,14,2012-01,High Value
CS4618,2014-10-07,99,0,10,2014,7,2014-10,High Value
CS3162,2013-12-08,74,0,12,2013,8,2013-12,Medium Value
CS2789,2012-08-03,37,0,8,2012,3,2012-08,High Value
CS1921,2013-11-13,89,0,11,2013,13,2013-11,High Value
CS2164,2012-09-10,81,0,9,2012,10,2012-09,High Value
CS4624,2014-07-18,95,1,7,2014,18,2014-07,High Value
CS4898,2013-04-24,86,0,4,2013,24,2013-04,Medium Value
CS5091,2013-08-27,61,0,8,2013,27,2013-08,Medium Value
CS2885,2011-08-04,45,0,8,2011,4,2011-08,High Value
CS3116,2011-12-31,50,1,12,2011,31,2011-12,High Value
CS1405,2012-05-24,42,0,5,2012,24,2012-05,High Value
CS3536,2014-06-14,96,0,6,2014,14,2014-06,High Value
CS4234,2014-07-21,56,0,7,2014,21,2014-07,High Value
CS2628,2014-11-06,70,1,11,2014,6,2014-11,High Value
CS2458,2011-08-13,39,0,8,2011,13,2011-08,High Value
CS5793,2011-06-12,66,0,6,2011,12,2011-06,High Value
CS3803,2011-07-13,52,0,7,2011,13,2011-07,Medium Value
CS5918,2014-01-09,78,0,1,2014,9,2014-01,High Value
CS5785,2014-07-23,85,0,7,2014,23,2014-07,High Value
CS1813,2013-11-12,38,0,11,2013,12,2013-11,High Value
CS3090,2011-09-24,35,1,9,2011,24,2011-09,High Value
CS4331,2012-07-20,62,0,7,2012,20,2012-07,High Value
CS4845,2013-04-29,68,0,4,2013,29,2013-04,High Value
CS4647,2014-05-01,90,0,5,2014,1,2014-05,High Value
CS4799,2014-02-19,77,0,2,2014,19,2014-02,High Value
CS3499,2014-08-25,47,0,8,2014,25,2014-08,High Value
CS4885,2011-06-17,88,1,6,2011,17,2011-06,High Value
CS1429,2011-12-18,80,0,12,2011,18,2011-12,High Value
CS5063,2015-02-16,103,0,2,2015,16,2015-02,High Value
CS3298,2011-09-04,36,0,9,2011,4,2011-09,High Value
CS1203,2011-10-11,37,1,10,2011,11,2011-10,High Value
CS2012,2012-05-21,96,0,5,2012,21,2012-05,Medium Value
CS3210,2014-05-26,94,0,5,2014,26,2014-05,High Value
CS4964,2012-01-30,72,0,1,2012,30,2012-01,High Value
CS4952,2013-01-11,104,1,1,2013,11,2013-01,High Value
CS1861,2015-03-08,97,0,3,2015,8,2015-03,High Value
CS2653,2011-06-13,76,1,6,2011,13,2011-06,High Value
CS5660,2014-06-14,50,0,6,2014,14,2014-06,High Value
CS3028,2013-10-31,45,0,10,2013,31,2013-10,High Value
CS5124,2012-03-23,46,1,3,2012,23,2012-03,High Value
CS2129,2014-05-05,40,0,5,2014,5,2014-05,High Value
CS5082,2014-02-05,61,0,2,2014,5,2014-02,High Value
CS4573,2014-01-09,97,0,1,2014,9,2014-01,High Value
CS3050,2014-01-02,44,0,1,2014,2,2014-01,High Value
CS4640,2014-02-16,61,0,2,2014,16,2014-02,High Value
CS5991,2013-02-16,37,0,2,2013,16,2013-02,High Value
CS4133,2013-12-23,94,0,12,2013,23,2013-12,High Value
CS1142,2012-11-23,98,1,11,2012,23,2012-11,High Value
CS5183,2013-09-27,70,0,9,2013,27,2013-09,High Value
CS2237,2014-12-30,52,0,12,2014,30,2014-12,High Value
CS5677,2011-05-24,37,0,5,2011,24,2011-05,High Value
CS4146,2014-06-21,75,0,6,2014,21,2014-06,High Value
CS1138,2012-04-06,81,0,4,2012,6,2012-04,High Value
CS3772,2013-09-02,73,0,9,2013,2,2013-09,High Value
CS2206,2015-02-26,51,0,2,2015,26,2015-02,High Value
CS4359,2011-08-08,42,0,8,2011,8,2011-08,High Value
CS2996,2014-04-06,95,1,4,2014,6,2014-04,High Value
CS4078,2012-12-27,45,0,12,2012,27,2012-12,High Value
CS2726,2011-08-03,63,0,8,2011,3,2011-08,High Value
CS3131,2014-04-27,53,0,4,2014,27,2014-04,High Value
CS2890,2012-04-16,81,0,4,2012,16,2012-04,High Value
CS4954,2015-03-15,67,0,3,2015,15,2015-03,High Value
CS1708,2013-03-28,47,1,3,2013,28,2013-03,High Value
CS3500,2013-11-24,82,0,11,2013,24,2013-11,High Value
CS2373,2013-12-06,77,0,12,2013,6,2013-12,High Value
CS3180,2012-10-31,61,1,10,2012,31,2012-10,High Value
CS5417,2015-01-10,105,0,1,2015,10,2015-01,High Value
CS5763,2014-09-25,60,0,9,2014,25,2014-09,High Value
CS2194,2014-03-27,93,0,3,2014,27,2014-03,High Value
CS1481,2012-04-01,83,0,4,2012,1,2012-04,Medium Value
CS5984,2013-08-23,65,0,8,2013,23,2013-08,High Value
CS4350,2014-08-20,53,1,8,2014,20,2014-08,High Value
CS3006,2013-01-30,40,0,1,2013,30,2013-01,High Value
CS5624,2012-09-14,69,0,9,2012,14,2012-09,High Value
CS5108,2012-05-21,49,0,5,2012,21,2012-05,Medium Value
CS3870,2013-10-20,92,0,10,2013,20,2013-10,Medium Value
CS1272,2013-09-21,39,0,9,2013,21,2013-09,High Value
CS1345,2014-07-11,57,0,7,2014,11,2014-07,High Value
CS5054,2012-06-28,51,0,6,2012,28,2012-06,High Value
CS5583,2013-11-05,65,0,11,2013,5,2013-11,High Value
CS1854,2014-11-27,48,0,11,2014,27,2014-11,High Value
CS5890,2011-07-14,99,0,7,2011,14,2011-07,High Value
CS2407,2012-09-10,56,1,9,2012,10,2012-09,High Value
CS4012,2011-06-17,47,0,6,2011,17,2011-06,High Value
CS1206,2012-07-26,35,0,7,2012,26,2012-07,High Value
CS1791,2012-06-18,38,0,6,2012,18,2012-06,High Value
CS5516,2012-09-03,85,0,9,2012,3,2012-09,High Value
CS3890,2012-07-16,58,0,7,2012,16,2012-07,High Value
CS1199,2014-07-13,99,0,7,2014,13,2014-07,High Value
CS2003,2013-03-13,43,0,3,2013,13,2013-03,High Value
CS6012,2013-12-09,78,0,12,2013,9,2013-12,High Value
CS5036,2011-06-08,69,0,6,2011,8,2011-06,High Value
CS5906,2011-10-25,71,0,10,2011,25,2011-10,High Value
CS5804,2012-05-19,65,0,5,2012,19,2012-05,High Value
CS2891,2011-09-04,76,1,9,2011,4,2011-09,High Value
CS3134,2012-11-25,55,1,11,2012,25,2012-11,High Value
CS4454,2012-07-03,42,0,7,2012,3,2012-07,High Value
CS1247,2014-10-11,91,1,10,2014,11,2014-10,High Value
CS5202,2013-03-28,38,0,3,2013,28,2013-03,High Value
CS5301,2011-06-28,61,0,6,2011,28,2011-06,High Value
CS4207,2014-03-20,81,0,3,2014,20,2014-03,High Value
CS3924,2012-10-10,49,0,10,2012,10,2012-10,High Value
CS3612,2014-09-24,86,0,9,2014,24,2014-09,High Value
CS3428,2012-10-07,82,0,10,2012,7,2012-10,High Value
CS5478,2013-08-09,55,0,8,2013,9,2013-08,High Value
CS3784,2014-02-25,42,0,2,2014,25,2014-02,High Value
CS3661,2012-02-12,71,0,2,2012,12,2012-02,High Value
CS4892,2012-11-16,103,0,11,2012,16,2012-11,High Value
CS5486,2013-12-30,57,0,12,2013,30,2013-12,High Value
CS2950,2013-10-04,93,0,10,2013,4,2013-10,High Value
CS3119,2012-04-26,56,0,4,2012,26,2012-04,High Value
CS4624,2013-10-24,83,1,10,2013,24,2013-10,High Value
CS5235,2014-12-05,53,0,12,2014,5,2014-12,High Value
CS1179,2011-08-01,83,0,8,2011,1,2011-08,High Value
CS1604,2014-03-09,96,0,3,2014,9,2014-03,High Value
CS3974,2013-01-27,79,0,1,2013,27,2013-01,High Value
CS5283,2013-12-15,37,0,12,2013,15,2013-12,High Value
CS5072,2013-05-21,83,0,5,2013,21,2013-05,High Value
CS1371,2011-07-31,100,0,7,2011,31,2011-07,High Value
CS4531,2013-11-10,94,0,11,2013,10,2013-11,High Value
CS1486,2015-01-27,56,0,1,2015,27,2015-01,High Value
CS3884,2011-05-29,90,0,5,2011,29,2011-05,High Value
CS2969,2013-07-22,64,0,7,2013,22,2013-07,High Value
CS1164,2014-01-21,37,0,1,2014,21,2014-01,High Value
CS5950,2012-06-06,35,0,6,2012,6,2012-06,High Value
CS2294,2012-07-07,92,0,7,2012,7,2012-07,High Value
CS3114,2014-02-15,94,0,2,2014,15,2014-02,High Value
CS2620,2012-10-07,50,0,10,2012,7,2012-10,High Value
CS6044,2011-10-31,49,0,10,2011,31,2011-10,High Value
CS6043,2011-11-24,71,0,11,2011,24,2011-11,High Value
CS3699,2014-12-17,86,0,12,2014,17,2014-12,High Value
CS2565,2011-06-28,45,0,6,2011,28,2011-06,High Value
CS4082,2013-11-27,41,0,11,2013,27,2013-11,High Value
CS2762,2014-08-12,43,0,8,2014,12,2014-08,Medium Value
CS3368,2014-08-12,56,1,8,2014,12,2014-08,High Value
CS4809,2014-01-15,80,0,1,2014,15,2014-01,High Value
CS4113,2011-08-03,38,0,8,2011,3,2011-08,High Value
CS4626,2012-04-12,41,0,4,2012,12,2012-04,High Value
CS2047,2012-11-08,92,0,11,2012,8,2012-11,High Value
CS3648,2014-01-30,48,0,1,2014,30,2014-01,High Value
CS2922,2015-03-11,40,0,3,2015,11,2015-03,Medium Value
CS5339,2014-05-25,84,0,5,2014,25,2014-05,High Value
CS2896,2012-11-11,105,0,11,2012,11,2012-11,High Value
CS1687,2013-12-06,82,0,12,2013,6,2013-12,High Value
CS3328,2013-10-07,54,0,10,2013,7,2013-10,High Value
CS4802,2015-02-26,95,0,2,2015,26,2015-02,High Value
CS3355,2011-06-04,103,0,6,2011,4,2011-06,High Value
CS5929,2011-05-25,57,0,5,2011,25,2011-05,High Value
CS4526,2014-11-19,88,0,11,2014,19,2014-11,High Value
CS5260,2014-03-16,83,1,3,2014,16,2014-03,High Value
CS2591,2013-09-19,86,0,9,2013,19,2013-09,High Value
CS4209,2012-09-06,98,0,9,2012,6,2012-09,High Value
CS2269,2014-10-26,91,0,10,2014,26,2014-10,High Value
CS3367,2013-02-13,88,0,2,2013,13,2013-02,High Value
CS2544,2013-05-15,62,0,5,2013,15,2013-05,High Value
CS5033,2011-08-14,94,0,8,2011,14,2011-08,High Value
CS2187,2013-07-14,88,0,7,2013,14,2013-07,High Value
CS2831,2012-02-27,49,0,2,2012,27,2012-02,High Value
CS2300,2013-07-24,77,0,7,2013,24,2013-07,High Value
CS3454,2013-01-25,83,0,1,2013,25,2013-01,High Value
CS3876,2011-06-11,72,0,6,2011,11,2011-06,High Value
CS5384,2014-06-07,54,0,6,2014,7,2014-06,High Value
CS3037,2013-06-09,63,0,6,2013,9,2013-06,High Value
CS2249,2015-01-22,78,0,1,2015,22,2015-01,High Value
CS2630,2014-09-19,35,0,9,2014,19,2014-09,High Value
CS4599,2013-10-11,94,0,10,2013,11,2013-10,High Value
CS2282,2013-03-22,59,0,3,2013,22,2013-03,High Value
CS2427,2014-11-06,90,0,11,2014,6,2014-11,High Value
CS5459,2012-03-17,93,0,3,2012,17,2012-03,High Value
CS5518,2011-08-24,56,0,8,2011,24,2011-08,High Value
CS1463,2011-12-09,90,0,12,2011,9,2011-12,High Value
CS6012,2011-12-14,38,0,12,2011,14,2011-12,High Value
CS5023,2013-12-11,46,0,12,2013,11,2013-12,High Value
CS3790,2014-05-11,105,0,5,2014,11,2014-05,High Value
CS3953,2013-01-15,79,0,1,2013,15,2013-01,High Value
CS5437,2012-03-18,45,0,3,2012,18,2012-03,High Value
CS4988,2014-06-11,40,1,6,2014,11,2014-06,High Value
CS5157,2012-11-21,42,0,11,2012,21,2012-11,High Value
CS2348,2013-07-28,62,0,7,2013,28,2013-07,High Value
CS3599,2011-06-15,71,0,6,2011,15,2011-06,High Value
CS5137,2011-12-22,74,0,12,2011,22,2011-12,High Value
CS4310,2013-02-02,66,0,2,2013,2,2013-02,High Value
CS3567,2014-10-16,49,0,10,2014,16,2014-10,High Value
CS4746,2012-01-13,55,1,1,2012,13,2012-01,High Value
CS5711,2012-07-28,69,0,7,2012,28,2012-07,High Value
CS1644,2011-09-06,99,0,9,2011,6,2011-09,High Value
CS5249,2012-02-04,60,0,2,2012,4,2012-02,High Value
CS3111,2011-08-30,35,0,8,2011,30,2011-08,High Value
CS5282,2015-03-07,60,0,3,2015,7,2015-03,High Value
CS3095,2013-02-19,72,0,2,2013,19,2013-02,High Value
CS4146,2013-03-26,69,0,3,2013,26,2013-03,High Value
CS3821,2013-02-19,87,0,2,2013,19,2013-02,High Value
CS1608,2011-11-09,68,0,11,2011,9,2011-11,Medium Value
CS3307,2013-05-09,97,0,5,2013,9,2013-05,Medium Value
CS4268,2012-07-02,78,0,7,2012,2,2012-07,High Value
CS1117,2012-01-30,35,0,1,2012,30,2012-01,High Value
CS3740,2014-09-03,76,0,9,2014,3,2014-09,High Value
CS4539,2012-01-23,53,1,1,2012,23,2012-01,High Value
CS1487,2011-07-09,45,0,7,2011,9,2011-07,Medium Value
CS3589,2014-04-23,63,0,4,2014,23,2014-04,High Value
CS5333,2012-12-19,63,0,12,2012,19,2012-12,High Value
CS5400,2013-03-16,64,0,3,2013,16,2013-03,High Value
CS2768,2015-01-08,93,0,1,2015,8,2015-01,High Value
CS3466,2013-03-18,88,0,3,2013,18,2013-03,High Value
CS2431,2013-07-31,94,0,7,2013,31,2013-07,Medium Value
CS4115,2012-03-11,71,1,3,2012,11,2012-03,High Value
CS1808,2013-02-06,37,0,2,2013,6,2013-02,Medium Value
CS5200,2011-05-26,45,0,5,2011,26,2011-05,High Value
CS1177,2014-10-14,78,0,10,2014,14,2014-10,High Value
CS3533,2012-08-04,68,0,8,2012,4,2012-08,High Value
CS5235,2011-09-05,64,0,9,2011,5,2011-09,High Value
CS4945,2012-06-22,62,0,6,2012,22,2012-06,High Value
CS3841,2012-10-02,56,1,10,2012,2,2012-10,High Value
CS1305,2012-10-21,52,0,10,2012,21,2012-10,High Value
CS4524,2011-12-02,101,0,12,2011,2,2011-12,High Value
CS1874,2014-12-03,84,0,12,2014,3,2014-12,High Value
CS3426,2015-01-29,100,0,1,2015,29,2015-01,High Value
CS2593,2012-02-29,75,0,2,2012,29,2012-02,Medium Value
CS5983,2012-01-12,89,0,1,2012,12,2012-01,High Value
CS4828,2014-04-22,90,0,4,2014,22,2014-04,High Value
CS2786,2011-12-16,60,0,12,2011,16,2011-12,High Value
CS4584,2012-10-26,41,0,10,2012,26,2012-10,High Value
CS5704,2014-11-23,64,0,11,2014,23,2014-11,Medium Value
CS5978,2012-05-21,47,0,5,2012,21,2012-05,High Value
CS3165,2012-11-27,83,0,11,2012,27,2012-11,High Value
CS1133,2014-12-06,78,0,12,2014,6,2014-12,High Value
CS1797,2011-10-14,40,0,10,2011,14,2011-10,High Value
CS2506,2013-08-06,36,0,8,2013,6,2013-08,High Value
CS5999,2014-09-03,51,0,9,2014,3,2014-09,Medium Value
CS6104,2015-02-23,87,0,2,2015,23,2015-02,High Value
CS2286,2013-05-24,95,1,5,2013,24,2013-05,High Value
CS5974,2013-03-18,61,0,3,2013,18,2013-03,Medium Value
CS2109,2014-04-22,100,0,4,2014,22,2014-04,High Value
CS5972,2011-12-26,96,0,12,2011,26,2011-12,High Value
CS1414,2012-12-30,52,0,12,2012,30,2012-12,High Value
CS1280,2012-06-17,67,0,6,2012,17,2012-06,High Value
CS5404,2013-09-08,86,1,9,2013,8,2013-09,High Value
CS3063,2014-05-23,64,0,5,2014,23,2014-05,Medium Value
CS4875,2015-01-01,74,0,1,2015,1,2015-01,High Value
CS2592,2011-11-13,83,0,11,2011,13,2011-11,High Value
CS5465,2011-12-03,49,0,12,2011,3,2011-12,High Value
CS5127,2012-05-14,75,0,5,2012,14,2012-05,High Value
CS5065,2014-04-23,62,0,4,2014,23,2014-04,High Value
CS4207,2013-02-17,81,0,2,2013,17,2013-02,High Value
CS3666,2013-04-09,84,0,4,2013,9,2013-04,High Value
CS1507,2012-03-02,58,0,3,2012,2,2012-03,High Value
CS1375,2011-09-07,67,0,9,2011,7,2011-09,High Value
CS2586,2012-07-29,47,0,7,2012,29,2012-07,High Value
CS3362,2011-09-16,97,1,9,2011,16,2011-09,High Value
CS4488,2013-11-14,104,0,11,2013,14,2013-11,High Value
CS4938,2012-03-09,105,0,3,2012,9,2012-03,High Value
CS3569,2012-07-05,76,0,7,2012,5,2012-07,High Value
CS1695,2012-10-15,95,0,10,2012,15,2012-10,High Value
CS5420,2014-01-24,63,0,1,2014,24,2014-01,High Value
CS3560,2013-05-28,103,0,5,2013,28,2013-05,High Value
CS3554,2013-07-25,55,0,7,2013,25,2013-07,High Value
CS5672,2013-03-07,92,0,3,2013,7,2013-03,High Value
CS3335,2014-06-06,58,0,6,2014,6,2014-06,High Value
CS4139,2012-10-26,99,1,10,2012,26,2012-10,High Value
CS1949,2014-04-04,61,0,4,2014,4,2014-04,High Value
CS5516,2011-08-27,98,0,8,2011,27,2011-08,High Value
CS5915,2014-12-19,100,0,12,2014,19,2014-12,High Value
CS4544,2011-07-06,46,0,7,2011,6,2011-07,High Value
CS2840,2013-06-05,91,1,6,2013,5,2013-06,High Value
CS2352,2013-05-17,85,1,5,2013,17,2013-05,High Value
CS2466,2012-07-30,71,0,7,2012,30,2012-07,High Value
CS1117,2013-03-24,59,0,3,2013,24,2013-03,High Value
CS5930,2013-12-17,79,0,12,2013,17,2013-12,High Value
CS3648,2012-12-16,86,0,12,2012,16,2012-12,High Value
CS5565,2014-11-09,100,0,11,2014,9,2014-11,High Value
CS1987,2014-12-24,99,0,12,2014,24,2014-12,High Value
CS3566,2013-08-13,81,0,8,2013,13,2013-08,High Value
CS4753,2011-08-15,66,0,8,2011,15,2011-08,High Value
CS2961,2012-10-30,75,0,10,2012,30,2012-10,High Value
CS2470,2014-12-29,39,0,12,2014,29,2014-12,High Value
CS1852,2011-11-24,96,0,11,2011,24,2011-11,Medium Value
CS1673,2015-01-21,61,0,1,2015,21,2015-01,High Value
CS5007,2012-01-03,72,0,1,2012,3,2012-01,High Value
CS3520,2011-08-02,93,0,8,2011,2,2011-08,High Value
CS3585,2012-10-21,77,0,10,2012,21,2012-10,High Value
CS3564,2011-11-29,61,0,11,2011,29,2011-11,High Value
CS4947,2012-04-11,41,0,4,2012,11,2012-04,Medium Value
CS3851,2012-10-23,56,0,10,2012,23,2012-10,High Value
CS1421,2013-05-10,49,0,5,2013,10,2013-05,High Value
CS1283,2011-11-03,96,0,11,2011,3,2011-11,High Value
CS4369,2012-06-30,77,0,6,2012,30,2012-06,High Value
CS4326,2012-10-26,54,0,10,2012,26,2012-10,High Value
CS1913,2014-01-02,100,0,1,2014,2,2014-01,Medium Value
CS4541,2013-01-14,104,0,1,2013,14,2013-01,High Value
CS2577,2013-07-25,85,0,7,2013,25,2013-07,High Value
CS4209,2015-02-07,76,0,2,2015,7,2015-02,High Value
CS4102,2012-01-30,72,0,1,2012,30,2012-01,High Value
CS4077,2013-07-24,51,0,7,2013,24,2013-07,High Value
CS3310,2011-05-21,102,0,5,2011,21,2011-05,High Value
CS1393,2013-09-01,47,1,9,2013,1,2013-09,High Value
CS3103,2012-05-28,62,0,5,2012,28,2012-05,High Value
CS5642,2012-11-11,63,0,11,2012,11,2012-11,High Value
CS5031,2012-11-10,54,0,11,2012,10,2012-11,High Value
CS5493,2014-06-09,81,0,6,2014,9,2014-06,High Value
CS1931,2012-01-27,61,0,1,2012,27,2012-01,High Value
CS1670,2012-03-14,78,0,3,2012,14,2012-03,High Value
CS4072,2011-08-24,65,0,8,2011,24,2011-08,High Value
CS1133,2011-06-15,55,0,6,2011,15,2011-06,High Value
CS1408,2014-06-23,57,0,6,2014,23,2014-06,High Value
CS5669,2012-08-12,95,1,8,2012,12,2012-08,High Value
CS2851,2012-12-25,92,0,12,2012,25,2012-12,High Value
CS1487,2014-12-27,43,0,12,2014,27,2014-12,Medium Value
CS2652,2012-11-09,79,1,11,2012,9,2012-11,High Value
CS4955,2014-08-06,43,0,8,2014,6,2014-08,High Value
CS6085,2012-04-16,43,0,4,2012,16,2012-04,High Value
CS4906,2012-10-01,48,0,10,2012,1,2012-10,High Value
